course_title,url,site,star_rating
Cómo administrar fácilmente su sitio web de WordPress,https://www.udemy.com/manage-wordpress-website/,Udemy,2
WordPress para principiantes: crea un sitio web profesional,https://www.udemy.com/learn-how-to-create-a-website-with-wordpress/,Udemy,3
"Construyendo un portafolio en 90 minutos (HTML, CSS, JS)",https://www.udemy.com/build-a-portfolio-website-in-90-minutes-html-css-js/,Udemy,2
Automatiza el desarrollo web con Gulp JS,https://www.udemy.com/learn-gulp/,Udemy,1
Diseño y desarrollo web responsivo con Bootstrap 4,https://www.udemy.com/bootstrap-4-responsive-web-design-and-development/,Udemy,1
Introducción a HTML y CSS: Desarrollo web para principiantes,https://www.udemy.com/intro-to-html-and-css-basics/,Udemy,3
Sea excepcional en HTML y HTML5,https://www.udemy.com/become-exceptional-in-html-html5/,Udemy,2
Conviértete en un desarrollador web estrella: aprende programando,https://www.udemy.com/become-rockstar-php-developer/,Udemy,1
Curso magistral de primavera 4: cubre la anotación y la configuración de XML,https://www.udemy.com/java-spring-framework/,Udemy,1
Desarrollo de plugins de WordPress para 2017: crea 14 plugins,https://www.udemy.com/advanced-wordpress-development-take-control-of-the-back-end/,Udemy,2
Aplicación de página única de MVC 5 con AngularJS,https://www.udemy.com/maruti-spa-angularjs/,Udemy,2
"Aprenda a codificar en HTML5, CSS3 y JavaScript",https://www.udemy.com/learn-to-code-in-html5-css3-and-javascript/,Udemy,3
Desarrollo de aplicaciones web: aprenda creando 3 aplicaciones web,https://www.udemy.com/build-3-web-applications-in-90-minutes/,Udemy,1
Aplicación de comercio electrónico Rails con plantilla HTML de Themeforest,https://www.udemy.com/rails-ecommerce-app-with-html-template-from-themeforest/,Udemy,2
Cómo escribir CSS con {LESS}: tutorial de Infinite Skills,https://www.udemy.com/writing-css-with-less-tutorial-from-infinite-skills/,Udemy,3
Inicio de sesión y registro desde cero con PHP y MySQL,https://www.udemy.com/authentication-from-scratch-with-php-and-mysql/,Udemy,2
Introducción a Magento,https://www.udemy.com/getting-started-with-magento/,Udemy,1
Fundamentos de Ruby on Rails,https://www.udemy.com/how-to-learn-ruby-on-rails/,Udemy,2
Conceptos básicos de HTML 5,https://www.udemy.com/core-concepts-in-html-5/,Udemy,1
Aprenda Azure Cloud paso a paso,https://www.udemy.com/marutiazure/,Udemy,2
Aprenda la arquitectura Flux de Facebook para aplicaciones web,https://www.udemy.com/learn-facebook-flux-architecture-for-web-applications/,Udemy,1
"Cree un sitio web estático gratuito, rápido y seguro",https://www.udemy.com/create-free-fast-and-secure-static-website/,Udemy,1
Orientación a objetos en PHP,https://www.udemy.com/object-orientation/,Udemy,2
Creación de mapas web personalizados,https://www.udemy.com/creating-custom-web-maps/,Udemy,1
Crea un descargador de YouTube con C# y GitHub,https://www.udemy.com/youtubedownloader/,Udemy,3
Consultas en Microsoft SQL Server 2012 (Examen n.° 70-461),https://www.udemy.com/querying-sql-server-2012-70-461/,Udemy,2
Clientes HTTP con Laravel: uso y consumo de servicios y API,https://www.udemy.com/http-clients-with-laravel-use-and-consume-services-and-apis/,Udemy,2
Tienda de comercio electrónico moderna en PHP y MySQL con Bootstrap,https://www.udemy.com/modern-e-commerce-store-in-php-mysqli-with-bootstrap/,Udemy,3
Simple y fácil: WordPress para principiantes,https://www.udemy.com/simple-and-easy-wordpress-101/,Udemy,3
Cree un sitio web desde cero en urdu e hindi,https://www.udemy.com/create-website-from-scratch-in-urdu-hindi/,Udemy,1
Unix avanzado: Procesamiento de archivos: AWK | GREP | VIM,https://www.udemy.com/advance-unix-file-processing/,Udemy,1
Introducción al desarrollo con Node.js,https://www.udemy.com/refactoru-intro-nodejs/,Udemy,2
JavaScript avanzado para programadores: aprenda programación orientada a objetos en JavaScript,https://www.udemy.com/advance-javascript-for-coders-learn-oop-in-javascript/,Udemy,3
Desarrollo web con Google Maps,https://www.udemy.com/webdevelopmentwithgooglemaps/,Udemy,1
jQuery UI Ultimate: Diseña interfaces sorprendentes con jQuery UI,https://www.udemy.com/jquery-ui-ultimatedesign-amazing-interfaces-using-jquery-ui/,Udemy,1
Aprenda Spring Security 4 Intermedio - Práctica,https://www.udemy.com/learn-spring-security-4-intermediate-hands-on/,Udemy,1
Ruta de aprendizaje: El camino hacia Elasticsearch,https://www.udemy.com/learning-path-the-road-to-elasticsearch/,Udemy,3
Campamento de entrenamiento de HTML/CSS,https://www.udemy.com/html-css-code-bootcamp/,Udemy,2
JavaScript de alto rendimiento,https://www.udemy.com/javascript-high-performance/,Udemy,3
Node:js: Creación de API REST con Sails.js,https://www.udemy.com/building-rest-apis-with-sailsjs-and-nodejs/,Udemy,2
Fundamentos del diseño de pila completa de Angular 2,https://www.udemy.com/fundamentals-of-angular-2-full-stack-design/,Udemy,2
Cree un formulario de suscripción a un boletín informativo con PHP/AJAX en 40 minutos,https://www.udemy.com/php-ajax-form-with-validation-email-ip-tracking-in-40-minutes/,Udemy,2
AppML: conceptos básicos para principiantes,https://www.udemy.com/appml-basics-for-beginners/,Udemy,2
Cómo administrar tu propio VPS y crear sitios web,https://www.udemy.com/manage-vps/,Udemy,1
Aprende BuddyPress: Crea una red social con WordPress,https://www.udemy.com/learn-buddypress-build-a-social-network-with-wordpress/,Udemy,3
HTML PARA PRINCIPIANTES,https://www.udemy.com/html-5-for-beginners/,Udemy,3
XML XQuery: Curso intensivo para principiantes,https://www.udemy.com/xml-xquery-crash-course-for-beginners/,Udemy,3
Pruebas web simplificadas entre navegadores con VirtualBox,https://www.udemy.com/cross-browser-web-testing-virtualbox/,Udemy,1
Fundamentos de JavaScript y jQuery: Comienza el viaje,https://www.udemy.com/learn-javacript/,Udemy,3
Cómo instalar WordPress desde cero,https://www.udemy.com/install-wordpress/,Udemy,1
CSS: conceptos básicos para principiantes,https://www.udemy.com/learn-css-fast/,Udemy,2
"Desarrollo de WordPress: temas, complementos y aplicaciones de página única",https://www.udemy.com/wordpress-development-create-wordpress-themes-and-plugins/,Udemy,2
¡Aprenda HTML efectivo en poco tiempo!,https://www.udemy.com/learn-effective-html-in-no-time/,Udemy,2
Geolocalización HTML5 en profundidad: Cree 7 aplicaciones de geolocalización HTML5,https://www.udemy.com/html5-geolocation-in-depth-build-location-aware-applications/,Udemy,2
Construyendo un motor de búsqueda en PHP y MySQL,https://www.udemy.com/creating-a-search-engine-in-php/,Udemy,3
¡Crea un motor de búsqueda para tu sitio web!,https://www.udemy.com/create-a-simple-php-mysql-search-engine/,Udemy,1
Aprenda los conceptos básicos de HTML en 30 minutos,https://www.udemy.com/learn-basics-of-html/,Udemy,1
JavaScript desde cero para principiantes,https://www.udemy.com/javascript-basics-for-begginers/,Udemy,3
Aprenda desarrollo web creando una red social,https://www.udemy.com/meteor-tutorial/,Udemy,3
Filtros de imagen CSS: la manipulación del color de las imágenes web modernas,https://www.udemy.com/super-awesome-images-with-css-image-filters/,Udemy,2
Creación de sitios web adaptables con Bootstrap 3 Framework,https://www.udemy.com/building-responsive-websites-with-bootstrap-3-framework/,Udemy,1
Crea un sitio de membresía con Wishlist Member y Wordpress,https://www.udemy.com/create-a-membership-site-with-wishlist-member/,Udemy,2
Convierte sitios web HTML a PHP: aprende haciendo en 40 minutos,https://www.udemy.com/convert-static-websites-from-html-to-php-for-web-designers/,Udemy,3
17 proyectos completos de JavaScript explicados paso a paso,https://www.udemy.com/17-complete-javascript-projects-explained-step-by-step/,Udemy,4
Dominando Unix: Comandos AWK,https://www.udemy.com/mastering-unix-commands/,Udemy,1
Cakephp:Creando una aplicación CRUD,https://www.udemy.com/cakephpcreating-a-crud-application/,Udemy,2
HTML y CSS: una guía para el diseño web,https://www.udemy.com/html-and-css-a-guide-to-web-design/,Udemy,2
Creación de sitios web en Drupal 8,https://www.udemy.com/drupal-8-site-building/,Udemy,1
"Aprenda Bootstrap 4, el framework HTML5 CSS3 y JS más popular",https://www.udemy.com/learn-bootstrap-4-the-most-popular-html5-css3-js-framework/,Udemy,2
Fundamentos de Spring 5.0 para desarrolladores,https://www.udemy.com/essentials-of-spring-50-for-developers/,Udemy,1
Curso de Desarrollo Web Extremo - Para Principiantes,https://www.udemy.com/the-extreme-web-development-course/,Udemy,2
Explicación del concepto de JQuery DOM y Ajax para principiantes,https://www.udemy.com/jquery-dom-and-ajax-concept-explained-for-beginners/,Udemy,2
Formularios HTML para principiantes: una introducción básica,https://www.udemy.com/html-forms-for-beginners-a-basic-introduction/,Udemy,2
Objetos JavaScript definitivos,https://www.udemy.com/js-objects/,Udemy,3
Curso completo de desarrollo web: crea 20 sitios web,https://www.udemy.com/the-complete-web-developer-course-build-20-websites/,Udemy,3
"Javascript simple: aprende haciendo, ¡principiantes bienvenidos!",https://www.udemy.com/simple-javascript-learn-by-doing/,Udemy,3
"Aprende HTML, CSS y Ruby on Rails: Crea tu primer blog",https://www.udemy.com/learn-html-css-and-ruby-on-rails-build-your-first-blog/,Udemy,3
Aprenda HTML5 Canvas para principiantes,https://www.udemy.com/learn-html5-canvas-for-beginners/,Udemy,3
Principiantes de Bootstrap 4: Codifique una página de destino adaptable,https://www.udemy.com/bootstrap-4-beginners-code-a-responsive-landing-page/,Udemy,2
Crea un clon de WordPress CMS con Laravel 5,https://www.udemy.com/build-blog-cms-with-laravel-5/,Udemy,2
XML DTD: Curso intensivo para principiantes,https://www.udemy.com/xml-dtd-crash-course-for-beginners/,Udemy,3
Photoshop para principiantes: HTML5 y CSS3,https://www.udemy.com/psd-html5-css3/,Udemy,3
XPATH: conceptos básicos para principiantes,https://www.udemy.com/xpath-basics-for-beginners/,Udemy,2
La forma más rápida de crear un sitio web con GoDaddy,https://www.udemy.com/create-your-own-website/,Udemy,1
Una guía práctica en HTML,https://www.udemy.com/a-how-to-guide-in-html/,Udemy,2
Construyendo mejores API con GraphQL,https://www.udemy.com/building-better-apis-with-graphql/,Udemy,3
Aprenda Grunt con ejemplos: automatice su flujo de trabajo front-end,https://www.udemy.com/learn-grunt-automate-your-front-end-workflow/,Udemy,1
Cree un descargador de stock con Visual Studio 2015 y C#,https://www.udemy.com/csharpyahoostockdownloader/,Udemy,2
jQuery UI en acción: cree 5 proyectos de jQuery UI,https://www.udemy.com/jquery-ui-practical-build-jquery-ui-projects/,Udemy,1
Aprende jQuery desde cero: domina la biblioteca de JavaScript,https://www.udemy.com/easy-jquery-for-beginner-learn-from-scratch-step-by-step/,Udemy,3
Cómo diseñar un sitio web en WordPress sin necesidad de codificar,https://www.udemy.com/how-to-make-a-wordpress-website-course/,Udemy,2
Aprenda y construya usando polímeros,https://www.udemy.com/learn-and-build-using-polymer/,Udemy,1
Animaciones CSS: Crea efectos increíbles en tu sitio web,https://www.udemy.com/css-animations-create-amazing-effects-on-your-website/,Udemy,2
Uso de MODX CMS para crear sitios web: guía para principiantes,https://www.udemy.com/using-modx-cms-to-build-websites-a-beginners-guide/,Udemy,2
Especialización en Design Thinking,https://www.coursera.org/specializations/uva-darden-design-thinking,Coursera,3
Especialización en gestión de ingeniería en el mundo real,https://www.coursera.org/specializations/real-world-engineering-management,Coursera,3
Tributación de las transacciones internacionales en Estados Unidos,https://www.coursera.org/learn/us-international-tax,Coursera,1
Redes de IoT,https://www.coursera.org/learn/iot-networking?specialization=uiuc-iot,Coursera,1
Curso final de cuidados paliativos Always,https://www.coursera.org/learn/palliative-care-always-capstone-course?specialization=palliative-care-always,Coursera,3
Design Thinking: De las ideas a la acción,https://www.coursera.org/learn/uva-darden-design-thinking-ideas-to-action?specialization=uva-darden-design-thinking,Coursera,1
Transformaciones de la Web3 y la cadena de bloques en las cadenas de suministro globales,https://www.coursera.org/learn/web3-and-blockchain-transformations-in-global-supply-chains?specialization=web3-blockchain-global-commerce,Coursera,1
Temas avanzados en la fijación de precios de derivados,https://www.coursera.org/learn/financial-engineering-advancedtopics?specialization=financialengineering,Coursera,1
Matemáticas para ingenieros: el curso final,https://www.coursera.org/learn/mathematics-engineers-capstone?specialization=mathematics-engineers,Coursera,1
"Derecho de la computación en la nube: aplicación de la ley, competencia e impuestos",https://www.coursera.org/learn/cloud-computing-law-law-enforcement-competition-tax?specialization=cloud-computing-law,Coursera,3
Proyecto final de biología de sistemas y biotecnología,https://www.coursera.org/learn/systems-biology-capstone?specialization=systems-biology,Coursera,1
Acupresión,https://www.coursera.org/learn/acupressure?specialization=integrative-nursing,Coursera,1
La fase de mejora para el cinturón negro de 6º,https://www.coursera.org/learn/theimprovephaseforthesixsigmablackbelt?specialization=six-sigma-black-belt,Coursera,1
Excelencia en sistemas operativos,https://www.coursera.org/learn/operations-systems-excellence?specialization=uol-business-and-marketing-strategies,Coursera,3
Inteligencia artificial y cuestiones legales,https://www.coursera.org/learn/artificial-intelligence-and-legal-issues?specialization=artificial-intelligence-overview,Coursera,3
Conceptos de control de acceso,https://www.coursera.org/learn/access-control-concepts?specialization=certified-in-cybersecurity,Coursera,1
Conceptos básicos de Linux: La interfaz de línea de comandos - 6,https://www.coursera.org/learn/linux-basics-the-command-line-interface?specialization=c-programming-linux,Coursera,1
Pruebas web y móviles con Selenium,https://www.coursera.org/learn/web-mobile-testing?specialization=software-testing-automation,Coursera,1
Desarrollo de clases en C++,https://www.coursera.org/learn/cpp-class-development?specialization=cplusplusunrealgamedevelopment,Coursera,1
Percepción visual,https://www.coursera.org/learn/perception?specialization=firstprinciplesofcomputervision,Coursera,1
Ciberseguridad para la ciencia de datos,https://www.coursera.org/learn/cybersecurity-for-data-science?specialization=vital-skills-for-data-science,Coursera,4
Transiciones en la atención desde la supervivencia hasta los cuidados paliativos,https://www.coursera.org/learn/transitions-in-care-from-survivorship-to-hospice?specialization=palliative-care-always,Coursera,3
Flujo de control en RPA,https://www.coursera.org/learn/control-flow-in-rpa?specialization=roboticprocessautomation,Coursera,1
Google Meet y Google Chat en Español,https://www.coursera.org/learn/google-meet-and-google-chat-es?specialization=getting-started-with-google-workspace-es,Coursera,1
Los aspectos prácticos de las relaciones públicas,https://www.coursera.org/learn/the-nuts-and-bolts-of-public-relations?specialization=introduction-to-public-relations-and-the-media,Coursera,1
Proyecto final sobre fundamentos de contabilidad,https://www.coursera.org/learn/accounting-fundamentals-project?specialization=accounting-fundamentals,Coursera,2
Modelos de negocio para la sostenibilidad,https://www.coursera.org/learn/business-models-for-sustainability,Coursera,1
